"Plugin","Plugin Name","Family","Severity","IP Address","Protocol","Port","MAC Address","DNS Name","NetBIOS Name","Plugin Output","Synopsis","Description","Steps to Remediate","CVSS V2 Base Score","CVSS V3 Base Score","CVE","Cross References","First Discovered","Last Observed","Vuln Publication Date","Patch Publication Date"
"24270","Computer Manufacturer Information (WMI)","Windows","Info","159.142.124.16","TCP","0","00:50:56:bc:77:ba","e04bmm-ucmgt.ent.ds.gsa.gov","ent.ds.gsa.gov\E04BMM-UCMGT","Plugin Output: 
  Computer Manufacturer : VMware, Inc.
  Computer Model : VMware7,1
  Computer SerialNumber : VMware-42 3c 71 b7 c9 38 bc 7d-2f d8 0c 5f a3 60 53 86
  Computer Type : Other

  Computer Physical CPU's : 2
  Computer Logical CPU's  : 4
    CPU0
      Architecture  : x64
      Physical Cores: 2
      Logical Cores : 2
    CPU1
      Architecture  : x64
      Physical Cores: 2
      Logical Cores : 2

  Computer Memory : 16383 MB
    RAM slot #0
      Form Factor: DIMM
      Type       : DRAM
      Capacity   : 16384 MB","It is possible to obtain the name of the remote computer manufacturer.","By making certain WMI queries, it is possible to obtain the model of the remote computer as well as the name of its manufacturer and its serial number.","","","","","","Feb 5, 2025 06:06:35 EST","Apr 1, 2025 03:59:54 EDT","N/A","N/A"
"24272","Network Interfaces Enumeration (WMI)","Windows","Info","159.142.124.16","TCP","0","00:50:56:bc:77:ba","e04bmm-ucmgt.ent.ds.gsa.gov","ent.ds.gsa.gov\E04BMM-UCMGT","Plugin Output: + Network Interface Information :

 - Network Interface = [00000001] vmxnet3 Ethernet Adapter
 - MAC Address = 00:50:56:BC:77:BA
 - IPAddress/IPSubnet = 159.142.124.16/255.255.255.0
 - IPAddress/IPSubnet = fe80::13cd:72a1:e9a8:c9ba/64
 - IPAddress/IPSubnet = 2620:0:150:3409:b8db:cccb:4c36:a3ce/64
 - IPAddress/IPSubnet = 2607:6540:2000:321::22/64


+ Routing Information :

    Destination     Netmask         Gateway
    -----------     -------         -------
    0.0.0.0         0.0.0.0         159.142.124.1
    127.0.0.0       255.0.0.0       0.0.0.0
    127.0.0.1       255.255.255.255 0.0.0.0
    127.255.255.255 255.255.255.255 0.0.0.0
    159.142.124.0   255.255.255.0   0.0.0.0
    159.142.124.16  255.255.255.255 0.0.0.0
    159.142.124.255 255.255.255.255 0.0.0.0
    224.0.0.0       240.0.0.0       0.0.0.0
    224.0.0.0       240.0.0.0       0.0.0.0
    255.255.255.255 255.255.255.255 0.0.0.0
    255.255.255.255 255.255.255.255 0.0.0.0","Nessus was able to obtain the list of network interfaces on the remote host.","Nessus was able, via WMI queries, to extract a list of network interfaces on the remote host and the IP addresses attached to them.
Note that this plugin only enumerates IPv6 addresses for systems running Windows Vista or later.","","","","","","Feb 5, 2025 06:06:35 EST","Apr 1, 2025 03:59:54 EDT","N/A","N/A"
"34096","BIOS Info (WMI)","Windows","Info","159.142.124.16","TCP","0","00:50:56:bc:77:ba","e04bmm-ucmgt.ent.ds.gsa.gov","ent.ds.gsa.gov\E04BMM-UCMGT","Plugin Output: 
  Vendor       : VMware, Inc.
  Version      : VMW71.00V.21100432.B64.2301110304
  Release date : 20230111000000.000000+000
  UUID         : B7713C42-38C9-7DBC-2FD8-0C5FA3605386
  Secure boot  : enabled","The BIOS info could be read.","It is possible to get information about the BIOS via the host's WMI interface.","","","","","","Feb 5, 2025 06:06:35 EST","Apr 1, 2025 03:59:54 EDT","N/A","N/A"
"34097","BIOS Info (SMB)","Windows","Info","159.142.124.16","TCP","0","00:50:56:bc:77:ba","e04bmm-ucmgt.ent.ds.gsa.gov","ent.ds.gsa.gov\E04BMM-UCMGT","Plugin Output: 
  Version      : VMW71.00V.21100432.B64.2301110304
  Release date : 20230111000000.000000+000
  Secure boot  : enabled","BIOS info could be read.","It is possible to get information about the BIOS via the host's SMB interface.","","","","","","Feb 5, 2025 06:06:35 EST","Apr 1, 2025 03:59:54 EDT","N/A","N/A"
"34220","Netstat Portscanner (WMI)","Port scanners","Info","159.142.124.16","TCP","0","00:50:56:bc:77:ba","e04bmm-ucmgt.ent.ds.gsa.gov","ent.ds.gsa.gov\E04BMM-UCMGT","Plugin Output: 
Nessus was able to find 37 open ports.","Remote open ports can be enumerated via WMI.","Using the WMI interface, Nessus was able to run 'netstat' on the remote host to enumerate the open ports.","","","","","","Feb 5, 2025 06:06:35 EST","Apr 1, 2025 03:59:54 EDT","N/A","N/A"
"34220","Netstat Portscanner (WMI)","Port scanners","Info","159.142.124.16","UDP","123","00:50:56:bc:77:ba","e04bmm-ucmgt.ent.ds.gsa.gov","ent.ds.gsa.gov\E04BMM-UCMGT","Plugin Output: Port 123/udp was found to be open","Remote open ports can be enumerated via WMI.","Using the WMI interface, Nessus was able to run 'netstat' on the remote host to enumerate the open ports.","","","","","","Feb 5, 2025 06:06:35 EST","Apr 1, 2025 03:59:54 EDT","N/A","N/A"
"34220","Netstat Portscanner (WMI)","Port scanners","Info","159.142.124.16","TCP","135","00:50:56:bc:77:ba","e04bmm-ucmgt.ent.ds.gsa.gov","ent.ds.gsa.gov\E04BMM-UCMGT","Plugin Output: Port 135/tcp was found to be open","Remote open ports can be enumerated via WMI.","Using the WMI interface, Nessus was able to run 'netstat' on the remote host to enumerate the open ports.","","","","","","Feb 5, 2025 06:06:35 EST","Apr 1, 2025 03:59:54 EDT","N/A","N/A"
"34220","Netstat Portscanner (WMI)","Port scanners","Info","159.142.124.16","TCP","445","00:50:56:bc:77:ba","e04bmm-ucmgt.ent.ds.gsa.gov","ent.ds.gsa.gov\E04BMM-UCMGT","Plugin Output: Port 445/tcp was found to be open","Remote open ports can be enumerated via WMI.","Using the WMI interface, Nessus was able to run 'netstat' on the remote host to enumerate the open ports.","","","","","","Feb 5, 2025 06:06:35 EST","Apr 1, 2025 03:59:54 EDT","N/A","N/A"
"34220","Netstat Portscanner (WMI)","Port scanners","Info","159.142.124.16","UDP","500","00:50:56:bc:77:ba","e04bmm-ucmgt.ent.ds.gsa.gov","ent.ds.gsa.gov\E04BMM-UCMGT","Plugin Output: Port 500/udp was found to be open","Remote open ports can be enumerated via WMI.","Using the WMI interface, Nessus was able to run 'netstat' on the remote host to enumerate the open ports.","","","","","","Feb 5, 2025 06:06:35 EST","Apr 1, 2025 03:59:54 EDT","N/A","N/A"
"34220","Netstat Portscanner (WMI)","Port scanners","Info","159.142.124.16","TCP","3389","00:50:56:bc:77:ba","e04bmm-ucmgt.ent.ds.gsa.gov","ent.ds.gsa.gov\E04BMM-UCMGT","Plugin Output: Port 3389/tcp was found to be open","Remote open ports can be enumerated via WMI.","Using the WMI interface, Nessus was able to run 'netstat' on the remote host to enumerate the open ports.","","","","","","Feb 5, 2025 06:06:35 EST","Apr 1, 2025 03:59:54 EDT","N/A","N/A"
"34220","Netstat Portscanner (WMI)","Port scanners","Info","159.142.124.16","UDP","3389","00:50:56:bc:77:ba","e04bmm-ucmgt.ent.ds.gsa.gov","ent.ds.gsa.gov\E04BMM-UCMGT","Plugin Output: Port 3389/udp was found to be open","Remote open ports can be enumerated via WMI.","Using the WMI interface, Nessus was able to run 'netstat' on the remote host to enumerate the open ports.","","","","","","Feb 5, 2025 06:06:35 EST","Apr 1, 2025 03:59:54 EDT","N/A","N/A"
"34220","Netstat Portscanner (WMI)","Port scanners","Info","159.142.124.16","UDP","4500","00:50:56:bc:77:ba","e04bmm-ucmgt.ent.ds.gsa.gov","ent.ds.gsa.gov\E04BMM-UCMGT","Plugin Output: Port 4500/udp was found to be open","Remote open ports can be enumerated via WMI.","Using the WMI interface, Nessus was able to run 'netstat' on the remote host to enumerate the open ports.","","","","","","Feb 5, 2025 06:06:35 EST","Apr 1, 2025 03:59:54 EDT","N/A","N/A"
"34220","Netstat Portscanner (WMI)","Port scanners","Info","159.142.124.16","UDP","5353","00:50:56:bc:77:ba","e04bmm-ucmgt.ent.ds.gsa.gov","ent.ds.gsa.gov\E04BMM-UCMGT","Plugin Output: Port 5353/udp was found to be open","Remote open ports can be enumerated via WMI.","Using the WMI interface, Nessus was able to run 'netstat' on the remote host to enumerate the open ports.","","","","","","Feb 5, 2025 06:06:35 EST","Apr 1, 2025 03:59:54 EDT","N/A","N/A"
"34220","Netstat Portscanner (WMI)","Port scanners","Info","159.142.124.16","TCP","6789","00:50:56:bc:77:ba","e04bmm-ucmgt.ent.ds.gsa.gov","ent.ds.gsa.gov\E04BMM-UCMGT","Plugin Output: Port 6789/tcp was found to be open","Remote open ports can be enumerated via WMI.","Using the WMI interface, Nessus was able to run 'netstat' on the remote host to enumerate the open ports.","","","","","","Feb 5, 2025 06:06:35 EST","Apr 1, 2025 03:59:54 EDT","N/A","N/A"
"34220","Netstat Portscanner (WMI)","Port scanners","Info","159.142.124.16","TCP","6791","00:50:56:bc:77:ba","e04bmm-ucmgt.ent.ds.gsa.gov","ent.ds.gsa.gov\E04BMM-UCMGT","Plugin Output: Port 6791/tcp was found to be open","Remote open ports can be enumerated via WMI.","Using the WMI interface, Nessus was able to run 'netstat' on the remote host to enumerate the open ports.","","","","","","Feb 5, 2025 06:06:35 EST","Apr 1, 2025 03:59:54 EDT","N/A","N/A"
"34220","Netstat Portscanner (WMI)","Port scanners","Info","159.142.124.16","TCP","47001","00:50:56:bc:77:ba","e04bmm-ucmgt.ent.ds.gsa.gov","ent.ds.gsa.gov\E04BMM-UCMGT","Plugin Output: Port 47001/tcp was found to be open","Remote open ports can be enumerated via WMI.","Using the WMI interface, Nessus was able to run 'netstat' on the remote host to enumerate the open ports.","","","","","","Feb 5, 2025 06:06:35 EST","Apr 1, 2025 03:59:54 EDT","N/A","N/A"
"34220","Netstat Portscanner (WMI)","Port scanners","Info","159.142.124.16","TCP","49664","00:50:56:bc:77:ba","e04bmm-ucmgt.ent.ds.gsa.gov","ent.ds.gsa.gov\E04BMM-UCMGT","Plugin Output: Port 49664/tcp was found to be open","Remote open ports can be enumerated via WMI.","Using the WMI interface, Nessus was able to run 'netstat' on the remote host to enumerate the open ports.","","","","","","Feb 5, 2025 06:06:35 EST","Apr 1, 2025 03:59:54 EDT","N/A","N/A"
"34220","Netstat Portscanner (WMI)","Port scanners","Info","159.142.124.16","TCP","49665","00:50:56:bc:77:ba","e04bmm-ucmgt.ent.ds.gsa.gov","ent.ds.gsa.gov\E04BMM-UCMGT","Plugin Output: Port 49665/tcp was found to be open","Remote open ports can be enumerated via WMI.","Using the WMI interface, Nessus was able to run 'netstat' on the remote host to enumerate the open ports.","","","","","","Feb 5, 2025 06:06:35 EST","Apr 1, 2025 03:59:54 EDT","N/A","N/A"
"34220","Netstat Portscanner (WMI)","Port scanners","Info","159.142.124.16","TCP","49666","00:50:56:bc:77:ba","e04bmm-ucmgt.ent.ds.gsa.gov","ent.ds.gsa.gov\E04BMM-UCMGT","Plugin Output: Port 49666/tcp was found to be open","Remote open ports can be enumerated via WMI.","Using the WMI interface, Nessus was able to run 'netstat' on the remote host to enumerate the open ports.","","","","","","Feb 5, 2025 06:06:35 EST","Apr 1, 2025 03:59:54 EDT","N/A","N/A"
"34220","Netstat Portscanner (WMI)","Port scanners","Info","159.142.124.16","UDP","51221","00:50:56:bc:77:ba","e04bmm-ucmgt.ent.ds.gsa.gov","ent.ds.gsa.gov\E04BMM-UCMGT","Plugin Output: Port 51221/udp was found to be open","Remote open ports can be enumerated via WMI.","Using the WMI interface, Nessus was able to run 'netstat' on the remote host to enumerate the open ports.","","","","","","Mar 19, 2025 23:44:28 EDT","Apr 1, 2025 03:59:54 EDT","N/A","N/A"
"34220","Netstat Portscanner (WMI)","Port scanners","Info","159.142.124.16","TCP","51678","00:50:56:bc:77:ba","e04bmm-ucmgt.ent.ds.gsa.gov","ent.ds.gsa.gov\E04BMM-UCMGT","Plugin Output: Port 51678/tcp was found to be open","Remote open ports can be enumerated via WMI.","Using the WMI interface, Nessus was able to run 'netstat' on the remote host to enumerate the open ports.","","","","","","Apr 1, 2025 02:09:02 EDT","Apr 1, 2025 03:59:54 EDT","N/A","N/A"
"34220","Netstat Portscanner (WMI)","Port scanners","Info","159.142.124.16","UDP","52305","00:50:56:bc:77:ba","e04bmm-ucmgt.ent.ds.gsa.gov","ent.ds.gsa.gov\E04BMM-UCMGT","Plugin Output: Port 52305/udp was found to be open","Remote open ports can be enumerated via WMI.","Using the WMI interface, Nessus was able to run 'netstat' on the remote host to enumerate the open ports.","","","","","","Mar 23, 2025 00:09:20 EDT","Apr 1, 2025 03:59:54 EDT","N/A","N/A"
"34220","Netstat Portscanner (WMI)","Port scanners","Info","159.142.124.16","UDP","52311","00:50:56:bc:77:ba","e04bmm-ucmgt.ent.ds.gsa.gov","ent.ds.gsa.gov\E04BMM-UCMGT","Plugin Output: Port 52311/udp was found to be open","Remote open ports can be enumerated via WMI.","Using the WMI interface, Nessus was able to run 'netstat' on the remote host to enumerate the open ports.","","","","","","Feb 5, 2025 06:06:35 EST","Apr 1, 2025 03:59:54 EDT","N/A","N/A"
"34220","Netstat Portscanner (WMI)","Port scanners","Info","159.142.124.16","TCP","53796","00:50:56:bc:77:ba","e04bmm-ucmgt.ent.ds.gsa.gov","ent.ds.gsa.gov\E04BMM-UCMGT","Plugin Output: Port 53796/tcp was found to be open","Remote open ports can be enumerated via WMI.","Using the WMI interface, Nessus was able to run 'netstat' on the remote host to enumerate the open ports.","","","","","","Apr 1, 2025 02:09:02 EDT","Apr 1, 2025 03:59:54 EDT","N/A","N/A"
"34220","Netstat Portscanner (WMI)","Port scanners","Info","159.142.124.16","UDP","55333","00:50:56:bc:77:ba","e04bmm-ucmgt.ent.ds.gsa.gov","ent.ds.gsa.gov\E04BMM-UCMGT","Plugin Output: Port 55333/udp was found to be open","Remote open ports can be enumerated via WMI.","Using the WMI interface, Nessus was able to run 'netstat' on the remote host to enumerate the open ports.","","","","","","Mar 23, 2025 00:09:20 EDT","Apr 1, 2025 03:59:54 EDT","N/A","N/A"
"34220","Netstat Portscanner (WMI)","Port scanners","Info","159.142.124.16","UDP","56131","00:50:56:bc:77:ba","e04bmm-ucmgt.ent.ds.gsa.gov","ent.ds.gsa.gov\E04BMM-UCMGT","Plugin Output: Port 56131/udp was found to be open","Remote open ports can be enumerated via WMI.","Using the WMI interface, Nessus was able to run 'netstat' on the remote host to enumerate the open ports.","","","","","","Mar 23, 2025 00:09:20 EDT","Apr 1, 2025 03:59:54 EDT","N/A","N/A"
"34220","Netstat Portscanner (WMI)","Port scanners","Info","159.142.124.16","UDP","57950","00:50:56:bc:77:ba","e04bmm-ucmgt.ent.ds.gsa.gov","ent.ds.gsa.gov\E04BMM-UCMGT","Plugin Output: Port 57950/udp was found to be open","Remote open ports can be enumerated via WMI.","Using the WMI interface, Nessus was able to run 'netstat' on the remote host to enumerate the open ports.","","","","","","Mar 19, 2025 23:44:28 EDT","Apr 1, 2025 03:59:54 EDT","N/A","N/A"
"34220","Netstat Portscanner (WMI)","Port scanners","Info","159.142.124.16","TCP","60074","00:50:56:bc:77:ba","e04bmm-ucmgt.ent.ds.gsa.gov","ent.ds.gsa.gov\E04BMM-UCMGT","Plugin Output: Port 60074/tcp was found to be open","Remote open ports can be enumerated via WMI.","Using the WMI interface, Nessus was able to run 'netstat' on the remote host to enumerate the open ports.","","","","","","Mar 5, 2025 00:05:46 EST","Apr 1, 2025 03:59:54 EDT","N/A","N/A"
"34220","Netstat Portscanner (WMI)","Port scanners","Info","159.142.124.16","TCP","60077","00:50:56:bc:77:ba","e04bmm-ucmgt.ent.ds.gsa.gov","ent.ds.gsa.gov\E04BMM-UCMGT","Plugin Output: Port 60077/tcp was found to be open","Remote open ports can be enumerated via WMI.","Using the WMI interface, Nessus was able to run 'netstat' on the remote host to enumerate the open ports.","","","","","","Mar 5, 2025 00:05:46 EST","Apr 1, 2025 03:59:54 EDT","N/A","N/A"
"34220","Netstat Portscanner (WMI)","Port scanners","Info","159.142.124.16","TCP","60080","00:50:56:bc:77:ba","e04bmm-ucmgt.ent.ds.gsa.gov","ent.ds.gsa.gov\E04BMM-UCMGT","Plugin Output: Port 60080/tcp was found to be open","Remote open ports can be enumerated via WMI.","Using the WMI interface, Nessus was able to run 'netstat' on the remote host to enumerate the open ports.","","","","","","Mar 5, 2025 00:05:46 EST","Apr 1, 2025 03:59:54 EDT","N/A","N/A"
"34220","Netstat Portscanner (WMI)","Port scanners","Info","159.142.124.16","TCP","60115","00:50:56:bc:77:ba","e04bmm-ucmgt.ent.ds.gsa.gov","ent.ds.gsa.gov\E04BMM-UCMGT","Plugin Output: Port 60115/tcp was found to be open","Remote open ports can be enumerated via WMI.","Using the WMI interface, Nessus was able to run 'netstat' on the remote host to enumerate the open ports.","","","","","","Mar 5, 2025 00:05:46 EST","Apr 1, 2025 03:59:54 EDT","N/A","N/A"
